occurrence_id,source_path,source_line,label,record_kind,baseline_presence,original_target,capability,disposition,native_owner,invariant,upstream_evidence,regression_requirement,behavioral_risk,accounting_impact,status,evidence_status
LP131,scripts/patch-prime-agent.mjs,2100,model context event union,patch_definition,S and current D,dist/core/extensions/types.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP132,scripts/patch-prime-agent.mjs,2105,context result refs and model result,patch_definition,S and current D,dist/core/extensions/types.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP133,scripts/patch-prime-agent.mjs,2122,model context extension handler overload,patch_definition,S and current D,dist/core/extensions/types.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP134,scripts/patch-prime-agent.mjs,2133,runner model message type import,patch_definition,S and current D,dist/core/extensions/runner.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP135,scripts/patch-prime-agent.mjs,2138,runner model context dedicated import,patch_definition,S and current D,dist/core/extensions/runner.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP136,scripts/patch-prime-agent.mjs,2143,exclude model context from generic runner emit,patch_definition,S and current D,dist/core/extensions/runner.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP137,scripts/patch-prime-agent.mjs,2148,runner model context import,patch_definition,S and current D,dist/core/extensions/runner.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP138,scripts/patch-prime-agent.mjs,2153,purpose-aware projection runner declarations,patch_definition,S and current D,dist/core/extensions/runner.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP139,scripts/patch-prime-agent.mjs,2166,context projection public exports,patch_definition,S and current D,dist/core/extensions/index.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP140,scripts/patch-prime-agent.mjs,2174,root context projection public exports,patch_definition,S and current D,dist/index.d.ts,P12,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/sdk.ts; injected agent service; provider render/count adapter,Purpose-aware shared projection and cache identity,"D projectContext covers provider/budget/compaction/branch-summary/refine; H only generic extension context transform. Includes raw->provider conversion, image-blocking order, conservative ref invalidation and projectionIdentity. Native service must replace optional hook ownership.",Legacy provider-budget observational projection fixtures; P02/C02-C04/F04,Do not run duplicate raw/model transforms or mutate state during budget queries,"Same snapshot must be used by render, count and receipt metadata",AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP141,scripts/patch-prime-agent.mjs,2182,projected threshold token estimator import,patch_definition,S and current D,dist/core/agent-session.js,P15,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/agent-session.ts getContextUsage; provider counter,Rendered budget and context-usage anchor,D estimates messages+system+tools and caches same-epoch prompt-usage delta under projectionIdentity; excludes billed output. H getContextUsage at 11893 remains native-history based. Preserve control byte thresholds; W6 adds real-template budgeting.,Legacy observational-budget/cache-anchor fixtures; C04/C08/R08/R10,Stale projection/source/model/tool identity produces false remaining context,Context occupancy is not billable input+output; unknown stays unknown,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
LP142,scripts/patch-prime-agent.mjs,2187,projected threshold context tokens,patch_definition,S and current D,dist/core/agent-session.js,P15,PORT_NATIVE,packages/coding-agent/src/core/context/compiler; core/agent-session.ts getContextUsage; provider counter,Rendered budget and context-usage anchor,D estimates messages+system+tools and caches same-epoch prompt-usage delta under projectionIdentity; excludes billed output. H getContextUsage at 11893 remains native-history based. Preserve control byte thresholds; W6 adds real-template budgeting.,Legacy observational-budget/cache-anchor fixtures; C04/C08/R08/R10,Stale projection/source/model/tool identity produces false remaining context,Context occupancy is not billable input+output; unknown stays unknown,AUDITED_SOURCE_NOT_IMPLEMENTED,INTEGRATION-RISK
